D/G/ID,Practice,Region,Country,CRM,Customer,Proj desc,Loc,Status,Status Category,Wt.,Type,Role,CUR,Rate in base,Rate in EUR,A,CY23- UWt. Rev,Jan'23-WD,Jan'23- HC,Jan'23- UWt. Rev,Feb'23- WD,Feb'23- HC,Feb'23- UWt. Rev,Mar'23- WD,Mar'23- HC,Mar'23- UWt. Rev,Apr'23- WD,Apr'23- HC,Apr'23- UWt. Rev,May'23- WD,May'23- HC,May'23- UWt. Rev,Jun'23- WD,Jun'23- HC,Jun'23- UWt. Rev,Jul'23- WD,Jul'23- HC,Jul'23- UWt. Rev,Aug'23- WD,Aug'23- HC,Aug'23- UWt. Rev,Sep'23- WD,Sep'23- HC,Sep'23- UWt. Rev,Oct'23- WD,Oct'23- HC,Oct'23- UWt. Rev,Nov'23- WD,Nov'23- HC,Nov'23- UWt. Rev,Dec'23- WD,Dec'23- HC,Dec'23- UWt. Rev,B,Q1'23- Un. Wt. Rev,Q2'23- Un. Wt. Rev,Q3'23- Un. Wt. Rev,Q4'23- Un. Wt. Rev,Q1'22+Q2'22,CY'23 Wt. Total,Jan'23- Wt. Rev,Feb'23- Wt. Rev,Mar'23- Wt. Rev,Apr'23- Wt. Rev,May'23- Wt. Rev,Jun'23- Wt. Rev,Jul'23- Wt. Rev,Aug'23- Wt. Rev,Sep'23- Wt. Rev,Oct'23- Wt. Rev,Nov'23- Wt. Rev,Dec'23- Wt. Rev,Q1'23-Wt.Rev,Q2'23- Wt.Rev,Q3'23- Wt.Rev,Q4'23- Wt.Rev,C,CY - HC,Q1'23-HC,Q2'23- HC,Q3'23- HC,Q4'23- HC,D,CY target,Jan'23- Target,Feb'23- Target,Mar'23- Target,Apr'23- Target,May'23- Target,Jun'23- Target,Jul'23- Target,Aug'23- Target,Sep'23- Target,Oct'23- Target,Nov'23- Target,Dec'23- Target,Q1'23- Target,Q2'23- Target,Q3'23- Target,Q4'23- Target,E,Entity,Proposal/ Opp Type,Revenue Bucket,Engg/Tech,KAM,Partner,GTM Category,External/Internal,Signed SoW/PO,Proposal Value in Base currency,Proposal Cost in Base currency,Proposal Cost in Base currency(PM),Proposal Value in EUR,Proposal Cost in EUR,Proposal Cost in EUR(PM),S OM%,S PM%,Gross Revenue,Gross Margin,A OM%,Project Margin,A PM %,Target Value,Targe Cost,G OM%,F,Project code,Service Types,Service category,Digital/ Non digital,CBU Mapping
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022 - Prakash Schudoji,Off,4 - Closed Won,Actuals/FC,1.0,T&M,GG2.2 - Associate Lead (Software) Engineer,EUR,140.68,0,,0.0,,1,,,1.0,,,1.0,,,1,,,1.0,,,1.0,,17.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Backlog,Tech,Rest,,,Internal,,126897.47,62066.580069999996,0.0,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022 Dharmendra Soni,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.5,T&M,GG3 Lead Software Engineer Tech,EUR,199.79,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Wt. Pipeline,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022 Dharmendra Soni,Off,4 - Closed Won,Actuals/FC,1.0,T&M,GG3 Lead Software Engineer Tech,EUR,199.79,0,,0.0,,1,,,1.0,,,1.0,,,1,,,1.0,,,1.0,,20.0,1.0,0.0,18.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022- Hemant Joshi,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.5,T&M,Associate Software Engineer (GG1.1),EUR,608.93,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Wt. Pipeline,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022- Hemant Joshi,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Associate Software Engineer (GG1.1),EUR,608.93,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,New,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022 Swetha,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.5,T&M,GG3.1 - Lead Software Engineer,EUR,237.97,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Wt. Pipeline,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,TCM,Ire,Ireland,Vinod,EXPLEO TECHNOLOGY IRELAND LIMITED- Apex,Apex Group -2022 Swetha,Off,4 - Closed Won,Actuals/FC,1.0,T&M,GG3.1 - Lead Software Engineer,EUR,237.97,0,,0.0,,1,,,1.0,,,1.0,,,1,,,1.0,,,1.0,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,ESL,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,582416404452,IT Infrastructure Testing,Specialized Testing Services,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG1.1 - Associate Software Engineer,EUR,45.29,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,20.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG2.1 - Senior Software Engineer,EUR,78.78,0,,0.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4005,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG2.2 - Business Consultant,EUR,112.97,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,20.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4005,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG3.1 - Lead Software Engineer,EUR,125.38,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,20.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG3.2 - Associate Project Manager,EUR,151.83,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,20.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG1.2 - Software Engineer,EUR,51.81,0,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,20.0,3.0,0.0,20.0,3.0,0.0,19.0,3.0,0.0,19.0,3.0,0.0,19,3.0,0.0,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,3.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG2.1 - Business Analyst,EUR,87.99,0,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,20.0,2.0,0.0,20.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19,2.0,0.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4005,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG2.2 - Associate Lead (Software) Engineer,EUR,103.3,0,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,20.0,3.0,0.0,20.0,3.0,0.0,19.0,3.0,0.0,19.0,3.0,0.0,19,3.0,0.0,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,3.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais,Off,4 - Closed Won,Actuals/FC,1.0,T&M,Bord Gas- GG2.1 - Senior Software Engineer,EUR,78.78,0,,0.0,,,,,,,,,,,,,,5.0,,,5.0,,20.0,5.0,0.0,20.0,5.0,0.0,19.0,5.0,0.0,19.0,5.0,0.0,19,5.0,0.0,19.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,0.0,5.0,5.0,5.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais Energy : QA,Off,4 - Closed Won,Actuals/FC,1.0,Fixed,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4005,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Amit,EXPLEO TECHNOLOGY IRELAND LIMITED- Bord Gais,Bord Gais Energy : QA,Off,4 - Closed Won,Actuals/FC,1.0,T&M,,,,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4005,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,4 - Closed Won,Actuals/FC,1.0,T&M,EIRCOM Meteor- GG1.2 - Software Engineer,EUR,51.81,0,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,20.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,4 - Closed Won,Actuals/FC,1.0,T&M,EIRCOM Meteor- GG3.1 - Lead Software Engineer,EUR,125.38,0,,0.0,,,,,,,,,,,,,,1.0,,,1.0,,20.0,1.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4215,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,4 - Closed Won,Actuals/FC,1.0,T&M,EIRCOM Meteor- GG2.2 - Associate Lead (Software) Engineer,EUR,103.3,0,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,20.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,4 - Closed Won,Actuals/FC,1.0,T&M,EIRCOM Meteor- GG2.1 - Senior Software Engineer,EUR,78.78,0,,0.0,,,,,,,,,,,,,,3.0,,,3.0,,20.0,3.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,3.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,4 - Closed Won,Actuals/FC,1.0,T&M,EIRCOM Meteor- GG3.1 - Lead Software Engineer,EUR,125.38,0,,0.0,,,,,,,,,,,,,,2.0,,,2.0,,20.0,2.0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,2.0,0.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,EIRCOM Meteor- GG1.2 - Software Engineer,EUR,51.81,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19,2.0,0.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,EIRCOM Meteor- GG3.1 - Lead Software Engineer,EUR,125.38,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,1.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,19,1.0,0.0,19.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483EP4215,CBU-Quality Engineering - QA Automation,Traditional Testing Services,Digital,Quality Engineering
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,EIRCOM Meteor- GG2.2 - Associate Lead (Software) Engineer,EUR,103.3,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19,2.0,0.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,EIRCOM Meteor- GG2.1 - Senior Software Engineer,EUR,78.78,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,3.0,0.0,19.0,3.0,0.0,19.0,3.0,0.0,19,3.0,0.0,19.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,3.0,3.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
Group,Enterprise,Ire,Ireland,Pankaj,Expleo Technology Ireland Limited- EIRCOM,EIRCOM Meteor,Off,"3 - Submit Proposal, Negotiate & Close",Actuals/FC,0.7,T&M,EIRCOM Meteor- GG3.1 - Lead Software Engineer,EUR,125.38,0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,20.0,2.0,0.0,19.0,2.0,0.0,19.0,2.0,0.0,19,2.0,0.0,19.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,2.0,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,EII,Ex-Extn,Shadow Backlog,Tech,Rest,,,Internal,,,,,0,0,0,0,0,,,0,,0,,,0,,4152483ES4215,CBU-Quality Assurance - Quality Consulting,Consultancy,Non Digital,Quality Assurance
